segment name,category,comments
ALC > B2B > Executives by Industry > Manufacturing > Tobacco Products,3,Restrictions due to reputational risk due to potentially embarrassing information about people.
ALC > B2B > Executives by Industry > Retail > Liquor Stores,3,Restrictions due to reputational risk due to potentially embarrassing information about people.
ALC > B2B > Executives by Industry > Wholesale > Non-Durable Goods,3,Restrictions due to reputational risk due to potentially embarrassing information about people.
ALC > MD+ > Allied Health Practitioners by Specialty > Professional Counselors - Addiction,3,Restrictions due to reputational risk due to potentially embarrassing information about people.
"ALC > MD+ > Physicians, Doctors, Surgeons & MDs by Specialty > Addiction Medicine",3,Restrictions due to reputational risk due to potentially embarrassing information about people.
ALC > Newborn Network > Digital Parents > Affluent Moms & Dads,2,Segment contains sensitive financial information and presents a statutory risk.
ALC > Newborn Network > Expectant Parents,3,Restrictions due to reputational risk due to potentially embarrassing information about people.
"ALC > Newborn Network > Expectant, New & Digital Parents - All",3,Restrictions due to reputational risk due to potentially embarrassing information about people.
Auto Generated: Gap Inc. > gapus_active_emails_20140211.txt > 1,2,Restricted
Auto Generated: Gap Inc. > BananaRepublicUS_WomensSweaters_Purchasers_Aug15Jul16.dat > 1,2,Really restricted
Datalogix > na_src > 2,2,I have comments.
Gap Inc. > People > Americans > With Burritos,3,"Really, really restricted"
"Infogroup > B2C > Demographics > Networth > $800,000+ > $900,000 - $1,199,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $600,000 - $799,999 > $700,000 - $799,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $400,000 - $599,999 > $400,000 - $499,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $200,000 - $399,999 > $200,000 - $299,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $100,000 - $199,999 > $140,000 - $159,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $100,000 - $199,999 > $120,000 - $139,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > <$100,000 > $80,000 - $99,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > <$100,000 > $30,000 - $59,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > <$100,000 > $10,000 - $19,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $1M or more -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $800k to $899k -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $600k to $699k -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $450K to $500K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $350K to $400K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $250K to $300K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $175K to $200K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $125K to $150K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $75K to $100K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > Under $50K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Income > $250,000 or more -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Income > $100,000 - $149,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Income > <$100,000 > $50,000 - $69,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Income > <$100,000 > $20,000 - $34,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Interests > Cooking, Food and Beverage > Wine Tasting -- Co-op Sourced",3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
Infogroup > B2C > Interests > Gambling > High Rollers > -- Co-op Sourced,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
Infogroup > B2C > Purchases > Tobacco Products -- Co-op Sourced,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
Infogroup > B2C > Purchases > Wine -- Co-op Sourced,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
Infogroup > B2C > Interests > Gambling -- Co-op Sourced,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
"Infogroup > B2C > Demographics > Income > <$100,000 > Less than $20,000 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Income > <$100,000 > $35,000 - $49,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Income > <$100,000 > $75,000-$99,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Income > $200,000 - $249,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $50K to $75K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $100K to $125K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $150K to $175K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $200K to $250K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $300K to $350K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $400K to $450K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $500K to $600K -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $700k to $799k -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Infogroup > B2C > Demographics > Housing > Home Value > $900k to $999k -- Co-op Sourced,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > <$100,000 > <$10,000 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > <$100,000 > $20,000 - $29,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > <$100,000 > $60,000 - $79,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $100,000 - $199,999 > $100,000 - $119,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $100,000 - $199,999 > $160,000 - $179,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $100,000 - $199,999 > $180,000 - 199,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $200,000 - $399,999 > $300,000 - $399,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $400,000 - $599,999 > $500,000 - $599,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $800,000+ > $800,000 - $899,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Infogroup > B2C > Demographics > Networth > $800,000+ > $1,200,000 - $1,799,999 -- Co-op Sourced",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
